User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,soc_change,abs_temperature,norm_charging_rate,norm_temperature,norm_soc_change,charger_risk,battery_stress_score,battery_risk_level
User_122,BMW i3,75.0,Station_284,Los Angeles,2024-01-06 01:00:00,2024-01-06 03:11:00,39.64439031543013,1.9257418407030744,13.798289110981957,6.965265890858126,Afternoon,Wednesday,20.417448539505852,57.50198821454384,152.25986699080715,22.572011579091168,6.0,Level 2,Casual Driver,37.08453967503799,22.572011579091168,0.1285676210179676,0.3084483553922371,0.7026269021189518,0.6,0.36805855439775015,Medium
User_123,Hyundai Kona,62.0,Station_209,Chicago,2024-01-06 02:00:00,2024-01-06 05:47:00,24.84871287490711,3.3183683043720347,32.23574667839979,19.91298422854465,Morning,Wednesday,60.66782801513298,53.92638457958917,260.7073136359905,11.203464841549469,3.0,DC Fast Charger,Casual Driver,-6.741443435543815,11.203464841549469,0.320885490981401,0.1530666601963282,0.44907022234960936,1.0,0.3980439643723107,Medium
User_124,Chevy Bolt,50.0,Station_320,Chicago,2024-01-06 03:00:00,2024-01-06 05:15:00,7.515940355911836,3.4168695993661142,10.62138589036472,34.76080833534694,Night,Sunday,61.762801965366975,83.20780147452034,126.5918374849966,9.79124268086425,6.0,Level 1,Casual Driver,21.444999509153362,9.79124268086425,0.09542990350811,0.1337648551031692,0.6121438234490406,0.3,0.2409586874485974,Low
User_125,Tesla Model 3,75.0,Station_494,Houston,2024-01-06 04:00:00,2024-01-06 07:42:00,64.41904928508166,3.1900131034328947,24.621651183384863,28.99874330581624,Evening,Friday,49.17384524132495,62.34186035083323,230.49427175789185,25.32047569840328,2.0,Level 1,Long-Distance Traveler,13.168015109508282,25.32047569840328,0.24146420298954888,0.3460134922477322,0.5642570555109148,0.3,0.34616792982284467,Medium
User_127,Hyundai Kona,100.0,Station_498,New York,2024-01-06 06:00:00,2024-01-06 07:15:00,37.787903717013286,3.623898268861632,35.9959370444312,29.11760169524477,Afternoon,Monday,88.0387594680304,61.07474261644202,66.00213032071531,-0.3253394685460726,1.0,DC Fast Charger,Casual Driver,-26.964016851588383,0.3253394685460726,0.36010737389057806,0.004387888842972836,0.33207185271061823,1.0,0.3437683180567178,Medium
User_128,BMW i3,85.0,Station_442,San Francisco,2024-01-06 07:00:00,2024-01-06 08:05:00,9.15123419135714,2.578732446114916,34.04604092712868,27.666128147617115,Evening,Tuesday,71.45097036918969,50.01990928459148,223.09734895995052,-1.09233343769354,1.750299407238911,DC Fast Charger,Long-Distance Traveler,-21.431061084598213,1.09233343769354,0.3397683511940714,0.014870919425731611,0.3640829519265518,1.0,0.34619678913095486,Medium
User_129,Hyundai Kona,93.27378066607174,Station_130,Los Angeles,2024-01-06 08:00:00,2024-01-06 11:35:00,15.660564019843829,3.14065016250783,7.702187849236843,32.136662930622435,Afternoon,Wednesday,30.88322666455972,51.48089291088871,202.14155176693652,29.539063440210768,2.0,DC Fast Charger,Long-Distance Traveler,20.59766624632899,29.539063440210768,0.06498026330048962,0.40367181303293315,0.6072415487359378,1.0,0.41529294581223886,Medium
User_130,Hyundai Kona,50.0,Station_127,Houston,2024-01-06 09:00:00,2024-01-06 12:53:00,35.55367093393553,3.536754115192,45.85569719639172,23.36793048019756,Night,Tuesday,85.49045253068678,74.66057197859945,275.57427410790336,26.133406798103643,4.0,Level 1,Commuter,-10.829880552087332,26.133406798103643,0.4629527940816087,0.3571243769777739,0.42541643372606974,0.3,0.39925407776710914,Medium
User_131,Chevy Bolt,100.0,Station_292,Los Angeles,2024-01-06 10:00:00,2024-01-06 13:15:00,47.52745876259207,3.80489963875978,14.328175525274112,31.09859147083224,Afternoon,Tuesday,59.93299647263002,81.18398204407661,139.38372692333525,18.979822937317028,3.0,Level 2,Commuter,21.25098557144659,18.979822937317028,0.13409477280376017,0.25935145905990514,0.6110213493735639,0.6,0.33694287807400036,Medium
User_132,Hyundai Kona,100.0,Station_114,Houston,2024-01-06 11:00:00,2024-01-06 11:40:00,36.616568616352566,3.3580146467574785,27.32114693970443,11.584869228221294,Afternoon,Sunday,66.55511783374999,56.23715390685432,69.23387008131701,24.523038772909203,7.0,Level 2,Long-Distance Traveler,-10.317963926895672,24.523038772909203,0.26962216739067946,0.3351143769821098,0.4283781443504455,0.6,0.3705777005514599,Medium
User_133,BMW i3,50.0,Station_199,Houston,2024-01-06 12:00:00,2024-01-06 12:41:00,65.48719595789339,2.0662813799021897,37.57728956063927,31.14502051485556,Evening,Thursday,42.8353512271293,83.70937054043276,102.23907267794996,17.522727671566376,6.0,DC Fast Charger,Long-Distance Traveler,40.87401931330346,17.522727671566376,0.37660218324628275,0.23943634258273727,0.7245510623302063,1.0,0.49855187937706147,Medium
User_134,Hyundai Kona,85.0,Station_13,Houston,2024-01-06 13:00:00,2024-01-06 16:19:00,33.88719708294054,3.625604853300888,18.604260903972325,24.46832039951016,Night,Monday,40.14074746609202,63.34760037685963,267.8436816447363,-4.160747932993171,2.778246565868397,DC Fast Charger,Long-Distance Traveler,23.20685291076761,4.160747932993171,0.17869786565460352,0.056809036658335116,0.6223370847759215,1.0,0.3540543809317961,Medium
User_135,Chevy Bolt,48.46959856054178,Station_271,Los Angeles,2024-01-06 14:00:00,2024-01-06 15:08:00,47.29002739188249,3.294730867342969,15.408979759429108,46.27027201372587,Morning,Wednesday,28.20501289429486,50.64036663152135,277.49342012825457,7.122847043805255,7.0,DC Fast Charger,Long-Distance Traveler,22.435353737226492,7.122847043805255,0.1453684512597025,0.09729406889701157,0.6178735507031252,1.0,0.3536418887506244,Medium
User_136,Chevy Bolt,100.0,Station_89,Chicago,2024-01-06 15:00:00,2024-01-06 18:48:00,48.48756787108178,0.5639379356338684,16.75976742648834,7.600448838257698,Morning,Saturday,35.889037420116495,90.8523127201585,103.91165064214256,0.5341116925185432,7.0,Level 2,Long-Distance Traveler,54.963275300042,0.5341116925185432,0.15945827931499706,0.007241321460137503,0.8060649204313197,0.6,0.30919577828455413,Low
User_137,BMW i3,75.0,Station_215,Los Angeles,2024-01-06 16:00:00,2024-01-06 18:48:00,15.010165946159637,0.6486756832113033,13.762568583983876,13.72612322820337,Evening,Friday,84.23618039725056,77.85782098101181,220.20056239884676,19.98563673169685,6.0,Level 2,Commuter,-6.378359416238752,19.98563673169685,0.12819502649721423,0.2730986033546174,0.4511708569932181,0.6,0.3070320116790538,Low
User_138,Nissan Leaf,85.0,Station_444,Houston,2024-01-06 17:00:00,2024-01-06 18:05:00,30.06513890238722,1.2674299555740305,35.87112112811267,35.03863444597721,Night,Friday,13.948323455933185,93.59847436377936,122.76475966549545,33.018171296489285,1.0,DC Fast Charger,Long-Distance Traveler,79.65015090784618,33.018171296489285,0.35880544106843376,0.4512231570136727,0.948891658560606,1.0,0.6007271831901748,Medium
User_139,Nissan Leaf,85.0,Station_278,San Francisco,2024-01-06 18:00:00,2024-01-06 19:21:00,74.10645011572457,2.9654194045690128,32.29091083148934,25.66318431642069,Evening,Tuesday,33.43975255292256,86.90439983944351,179.58852665574395,14.12322245819798,4.0,Level 1,Long-Distance Traveler,53.46464728652095,14.12322245819798,0.32146089853863746,0.19297298230677534,0.797394558323094,0.3,0.37488212084517447,Medium
User_140,Hyundai Kona,62.0,Station_447,New York,2024-01-06 19:00:00,2024-01-06 20:00:00,66.15159678916712,3.062344294379421,50.170585945493926,36.2987122525585,Evening,Monday,75.48580234398966,56.12136492778178,46.81290396293951,32.292746117918185,1.0,Level 2,Commuter,-19.364437416207885,32.292746117918185,0.5079606380493678,0.4413082754913097,0.37603947174648644,0.6,0.47538660031396884,Medium
User_141,Tesla Model 3,100.0,Station_474,Houston,2024-01-06 20:00:00,2024-01-06 21:02:00,47.37743937319623,1.2995270359925628,48.1603346331429,28.11485498505232,Morning,Monday,23.63676231573029,68.05817011355497,152.25986699080715,8.51163039714243,4.0,DC Fast Charger,Casual Driver,44.42140779782467,8.51163039714243,0.4869920609519621,0.11627551979686962,0.7450745961370274,1.0,0.5043447964996531,Medium
User_142,Hyundai Kona,62.0,Station_481,San Francisco,2024-01-06 21:00:00,2024-01-06 23:50:00,45.99296137212069,2.845705702692192,30.603528099327637,23.61328030935336,Night,Wednesday,34.86960937739784,77.63659352947695,108.66064519821856,3.849914000702734,6.0,Level 2,Commuter,42.76698415207911,3.849914000702734,0.30386010668998853,0.05256065694554323,0.73550287322807,0.6,0.3592198090707729,Medium
User_143,BMW i3,75.0,Station_203,Chicago,2024-01-06 22:00:00,2024-01-07 00:55:00,48.28787199679972,2.0735530968912244,34.388042437016395,30.236758806054716,Night,Wednesday,61.8669056122019,92.68815020624268,208.75457770103316,-8.036309429298335,6.0,Level 1,Commuter,30.821244594040785,8.036309429298335,0.34333570866000074,0.10977898339245089,0.666390400563557,0.3,0.33137927316144694,Medium
User_144,BMW i3,50.0,Station_74,Houston,2024-01-06 23:00:00,2024-01-07 02:18:00,78.69341922441535,2.8560625647309243,36.56255636850435,7.639601311112014,Evening,Tuesday,38.19062072851722,82.43448922749442,17.241597203507894,12.737924554170815,7.0,Level 1,Long-Distance Traveler,44.24386849897721,12.737924554170815,0.3660176801834825,0.17403916942387865,0.7440474366314265,0.3,0.37412742621766776,Medium
User_145,BMW i3,93.09486955069778,Station_25,San Francisco,2024-01-07 00:00:00,2024-01-07 01:27:00,68.03002486170053,1.5169722905210936,16.395516801190116,18.969875801989456,Morning,Tuesday,50.70024741009175,60.745990617404885,148.08643232831258,34.79282128606109,0.0,Level 2,Casual Driver,10.045743207313137,34.79282128606109,0.1556588452480139,0.4754785108530937,0.5461930477997777,0.6,0.39636275865268855,Medium
User_146,BMW i3,85.0,Station_101,Houston,2024-01-07 01:00:00,2024-01-07 04:33:00,40.24838259933458,3.635489899529857,33.732264264339975,17.2431150816409,Night,Tuesday,45.02731340187831,77.80287971223682,28.45468192760388,38.96813600946469,6.0,DC Fast Charger,Commuter,32.775566310358506,38.96813600946469,0.336495402133112,0.5325453897318603,0.6776971937127334,1.0,0.5630764464086939,Medium
User_147,BMW i3,100.0,Station_176,Los Angeles,2024-01-07 02:00:00,2024-01-07 05:01:00,74.28073484499863,1.0613444684528497,41.34180124259758,12.886505421507136,Evening,Thursday,66.00513379945605,82.71272303828141,35.47986919070103,4.761855467358831,7.0,Level 2,Casual Driver,16.707589238825364,4.761855467358831,0.4158691410401863,0.0650247840041534,0.584735379106362,0.6,0.37200871038658356,Medium
User_148,Chevy Bolt,85.0,Station_427,San Francisco,2024-01-07 03:00:00,2024-01-07 06:50:00,42.69140537961698,3.8843298731684666,38.870129190378194,20.261989068125345,Afternoon,Monday,20.218355153539143,99.52824374458474,246.41021206902943,7.464952137455482,1.0,DC Fast Charger,Commuter,79.30988859104559,7.464952137455482,0.3900875655386377,0.1019698529364078,0.9469230596342364,1.0,0.5065062157462928,Medium
User_149,Nissan Leaf,50.0,Station_117,Los Angeles,2024-01-07 04:00:00,2024-01-07 06:37:00,74.94807969154884,2.0192284141917014,43.62020158698581,31.584446122739152,Morning,Tuesday,72.33754266978394,62.454642722835686,127.91083055401364,12.264703196884788,5.0,Level 2,Long-Distance Traveler,-9.882899946948257,12.264703196884788,0.43963473342484516,0.16757132983140038,0.4308952214451991,0.6,0.3803225999371558,Medium
User_150,BMW i3,100.0,Station_166,Los Angeles,2024-01-07 05:00:00,2024-01-07 06:00:00,52.884130298910776,1.2769826575664145,35.525961628694056,7.953494180330694,Night,Sunday,30.59535960979457,76.02826980706824,186.8140685808714,19.18928092352464,0.0,Level 1,Commuter,45.43291019727367,19.18928092352464,0.3552051431703581,0.2622142644580468,0.750926676838466,0.3,0.39817141481473256,Medium
User_151,Tesla Model 3,50.0,Station_41,San Francisco,2024-01-07 06:00:00,2024-01-07 07:24:00,34.96988837156509,2.4966027035075133,19.6515444967108,16.52800213755549,Night,Monday,36.732618067770495,69.40761440444862,249.0598375990517,9.598491187054968,4.0,Level 2,Commuter,32.67499633667813,9.598491187054968,0.18962189620852568,0.13113038875042707,0.6771153427923206,0.6,0.3311298488565762,Medium
User_152,Tesla Model 3,85.0,Station_429,New York,2024-01-07 07:00:00,2024-01-07 07:39:00,55.91756316726556,2.553216595405557,6.638807142566019,25.57187248069589,Night,Saturday,46.86961641870514,67.95937767082825,179.0935734839093,15.16931484091992,6.0,DC Fast Charger,Commuter,21.089761252123104,15.16931484091992,0.05388832658853522,0.20727064158648822,0.6100885807234554,1.0,0.35305982292662486,Medium
User_153,Tesla Model 3,62.0,Station_344,San Francisco,2024-01-07 08:00:00,2024-01-07 11:37:00,76.59801205371735,3.32083538932119,31.59720483051509,19.34114104000848,Morning,Friday,69.31359126903999,92.69136039163782,290.9884769869868,31.24889263000149,3.0,DC Fast Charger,Casual Driver,23.377769122597826,31.24889263000149,0.3142249735202129,0.4270412167165018,0.6233259261917792,1.0,0.5127562909853809,Medium
User_154,Tesla Model 3,100.0,Station_424,New York,2024-01-07 09:00:00,2024-01-07 11:39:00,20.25597516487363,1.3517035922154306,3.0234852824803093,31.88608393393438,Evening,Friday,79.64988507290505,88.23701957020575,32.00803709196611,36.54506397911559,0.0,Level 1,Casual Driver,8.587134497300696,36.54506397911559,0.01617754152928602,0.49942760886246046,0.5377542187001494,0.3,0.3080412659340181,Low
User_155,Chevy Bolt,50.0,Station_366,Houston,2024-01-07 10:00:00,2024-01-07 10:44:00,56.06879094629386,3.254362544448932,28.16853365416375,7.964297405534403,Afternoon,Monday,75.63146823991906,55.82273779293016,219.43189705655263,7.109435812188849,4.0,DC Fast Charger,Long-Distance Traveler,-19.808730446988896,7.109435812188849,0.2784611088425703,0.09711076843202421,0.3734689996718442,1.0,0.3512884185588757,Medium
User_156,Tesla Model 3,62.0,Station_120,Houston,2024-01-07 11:00:00,2024-01-07 11:32:00,65.04979561439833,3.436820245282369,22.559451806131797,20.797679632033116,Night,Saturday,83.5872819190941,80.0421189827712,188.07817672254876,25.34429384752454,3.0,DC Fast Charger,Casual Driver,-3.545162936322896,25.34429384752454,0.21995376478389925,0.3463390311642121,0.46756240925501324,1.0,0.42439800887463097,Medium
User_157,BMW i3,85.0,Station_97,San Francisco,2024-01-07 12:00:00,2024-01-07 13:12:00,42.69140537961698,2.7191063741176174,9.952338390426377,11.75449370757777,Morning,Friday,20.15540252711544,87.84398762403399,81.38711340929943,37.84252106086522,3.0,Level 1,Casual Driver,67.68858509691854,37.84252106086522,0.08845118696750169,0.5171608412148823,0.8796876225847653,0.3,0.4070436923200433,Medium
User_158,Hyundai Kona,50.8706170770115,Station_145,Houston,2024-01-07 13:00:00,2024-01-07 16:08:00,23.57128153810389,0.8419612388537623,49.78371903386572,21.99640804730698,Night,Friday,51.0715257268038,79.00243296681866,267.3473926242877,-3.0896176819195844,3.0,DC Fast Charger,Casual Driver,27.93090724001486,3.0896176819195844,0.5039252974861901,0.04216916772611461,0.6496682578782246,1.0,0.4689582560136458,Medium
User_159,Tesla Model 3,62.0,Station_216,Chicago,2024-01-07 14:00:00,2024-01-07 17:47:00,42.69140537961698,1.992542783523512,21.740189778197774,8.610343126829836,Evening,Friday,45.19283551297715,52.93614671871657,56.90417362243817,38.5866480011926,3.0,DC Fast Charger,Long-Distance Traveler,7.743311205739424,38.5866480011926,0.211408186979689,0.5273313324921179,0.5328722510422772,1.0,0.488766715398982,Medium
User_160,Chevy Bolt,100.0,Station_229,Los Angeles,2024-01-07 15:00:00,2024-01-07 16:36:00,41.08911136063269,5.2203593752244375,7.854182226306737,37.37059590319564,Afternoon,Wednesday,10.714395070146608,64.15980029037753,35.4390247539194,-2.5608008235031585,6.644424525023004,Level 2,Long-Distance Traveler,53.445405220230924,2.5608008235031585,0.06656568985605536,0.03494146643712057,0.7972832327099735,0.6,0.2832370779227502,Low
User_161,Chevy Bolt,58.01213069644658,Station_313,Los Angeles,2024-01-07 16:00:00,2024-01-07 17:25:00,48.99847458311938,3.7364814721594968,2.5609434336711026,15.92953470474863,Night,Saturday,15.600515432835518,98.00224205841444,85.0972668232422,15.56371033278488,6.0,Level 2,Long-Distance Traveler,82.40172662557892,15.56371033278488,0.01135284903539608,0.21266111422282213,0.9648109911939864,0.6,0.3507340296680326,Medium
User_162,Tesla Model 3,85.0,Station_130,New York,2024-01-07 17:00:00,2024-01-07 18:32:00,10.2776080929522,2.361618351806849,45.68669179564876,7.053679429922485,Morning,Wednesday,27.840014483078228,52.20550797473095,39.27594025704913,35.09405876525552,1.8034882416338545,Level 2,Long-Distance Traveler,24.36549349165272,35.09405876525552,0.46118992853659774,0.47959572928517397,0.6290404383092348,0.6,0.5211032814352083,Medium
User_163,Hyundai Kona,85.0,Station_352,Houston,2024-01-07 18:00:00,2024-01-07 21:52:00,45.57396766460627,3.265855665654016,11.089826996423842,34.02915242344273,Evening,Monday,45.70606019537613,87.23241204777877,217.58992772592956,-9.09046835864223,1.0,Level 2,Commuter,41.526351852402634,9.09046835864223,0.10031613011452718,0.12418689367587007,0.7283251538845736,0.6,0.3080317444197602,Low
User_164,Tesla Model 3,62.0,Station_377,New York,2024-01-07 19:00:00,2024-01-07 19:44:00,69.1055463943984,3.275193659758267,22.98621553783393,9.357435457424016,Afternoon,Monday,58.58472327585143,62.96258203508435,101.37507173794312,1.4966651775801347,1.0,Level 2,Long-Distance Traveler,4.377858759232922,1.4966651775801347,0.2244052620447602,0.020397197552171863,0.5134013142214267,0.6,0.277341263825603,Low
User_165,Chevy Bolt,102.94949428309206,Station_318,Los Angeles,2024-01-07 20:00:00,2024-01-07 22:18:00,37.76450274178449,3.397770136981499,32.73315159147063,26.220411528647283,Morning,Thursday,74.68253406178292,64.64710567138641,156.41701742038052,2.2243935279919054,6.0,Level 2,Long-Distance Traveler,-10.035428390396504,2.2243935279919054,0.3260738339533831,0.030343558097596725,0.43001276307356284,0.6,0.2992314619276757,Low
User_166,Nissan Leaf,85.0,Station_472,Los Angeles,2024-01-07 21:00:00,2024-01-07 23:25:00,14.495687027174723,2.546129258443054,21.24491493482296,30.87446728481199,Night,Wednesday,30.75797031727749,56.511397317926814,119.35663296927396,-5.598798540488655,0.6749470227894747,Level 2,Commuter,25.753427000649324,5.598798540488655,0.2062420623892443,0.07646385677991491,0.6370703736878396,0.6,0.3125379536077779,Low
User_167,BMW i3,75.0,Station_137,Houston,2024-01-07 22:00:00,2024-01-08 00:01:00,54.64087910335184,3.2496621390652534,19.709488492511117,18.84386067263988,Morning,Monday,27.017063596143707,85.53675893440291,130.55196295061603,12.629501276977535,5.0,Level 1,Commuter,58.519695338259204,12.629501276977535,0.19022629981508257,0.17255727442024069,0.8266407065917853,0.3,0.3286745285797082,Low
User_168,Chevy Bolt,75.0,Station_324,Chicago,2024-01-07 23:00:00,2024-01-08 01:47:00,67.89119052685948,3.0072916928991527,9.68468697592609,11.33027693232195,Afternoon,Wednesday,64.31430157283006,77.58261619096179,32.89268076447516,16.317675470507673,6.0,Level 2,Casual Driver,13.268314618131726,16.317675470507673,0.08565936224106224,0.22296607086526785,0.5648373416467646,0.6,0.299838066373305,Low
User_169,Tesla Model 3,100.0,Station_337,Chicago,2024-01-08 00:00:00,2024-01-08 03:15:00,22.742594390832505,1.030563727656758,29.635980652736865,8.22905361534547,Evening,Thursday,76.22513954753002,85.77858051012342,280.9779275184948,-2.910447928547496,4.0,DC Fast Charger,Casual Driver,9.553440962593399,2.910447928547496,0.2937677898216517,0.03972033229890433,0.5433448168245782,1.0,0.373403789492165,Medium
User_170,BMW i3,85.0,Station_273,Houston,2024-01-08 01:00:00,2024-01-08 02:16:00,56.01783153828373,1.0409740232745897,37.85307847614943,14.577098745750815,Evening,Monday,18.037296920680053,61.93129743563027,14.723649268668742,11.492756176546411,7.0,Level 1,Long-Distance Traveler,43.89400051495022,11.492756176546411,0.37947888881138014,0.15702060251411581,0.7420232637985286,0.3,0.37332844459792347,Medium
User_171,Tesla Model 3,85.0,Station_117,Houston,2024-01-08 02:00:00,2024-01-08 03:26:00,127.75747441174424,0.9845492206293912,9.286497700383908,20.34244787321107,Night,Monday,27.64544589095541,90.29992272783537,103.95782513502562,18.405333154548053,1.0,Level 2,Casual Driver,62.65447683687995,18.405333154548053,0.08150592009566128,0.2514995147102727,0.8505626221758955,0.6,0.3640894508817424,Medium
User_172,Tesla Model 3,100.0,Station_306,New York,2024-01-08 03:00:00,2024-01-08 04:19:00,13.87716708884735,0.5212915882023574,9.913419024012205,26.91381758017875,Night,Monday,40.79935581886868,71.37903684865236,136.27861262043376,24.759622240779493,5.0,Level 2,Commuter,30.57968102978368,24.759622240779493,0.08804522591665014,0.3383479248701278,0.6649928265456113,0.6,0.35531877184098815,Medium
User_173,Nissan Leaf,75.0,Station_368,Houston,2024-01-08 04:00:00,2024-01-08 05:40:00,42.69140537961698,3.473821821725668,32.59959954238724,37.20674099184738,Night,Monday,68.79319057276534,75.66889916419906,62.41285142986092,27.90141336477093,7.0,DC Fast Charger,Casual Driver,6.875708591433721,27.90141336477093,0.32468077607026374,0.3812889306176057,0.5278527073234863,1.0,0.4835954922745713,Medium
User_174,BMW i3,100.0,Station_94,Chicago,2024-01-08 05:00:00,2024-01-08 07:52:00,47.82436784944839,2.0468743813136925,6.082778486824532,35.98941824714308,Night,Tuesday,61.57804690727161,97.96189523417006,90.11434022451289,7.166868100746985,2.0,Level 1,Casual Driver,36.383848326898445,7.166868100746985,0.04808848969020899,0.0978957347571988,0.6985730290699644,0.3,0.2309142976327257,Low
User_175,BMW i3,50.0,Station_168,Houston,2024-01-08 06:00:00,2024-01-08 08:55:00,71.14274635725945,1.7251361548508353,14.829910982037749,37.01632786110325,Afternoon,Saturday,73.16017408923142,75.75484663014795,150.27002206227104,17.424867055261124,5.0,DC Fast Charger,Long-Distance Traveler,2.594672540916534,17.424867055261124,0.13932828691366828,0.23809881468181276,0.5030846311755286,1.0,0.37081147105943346,Medium
User_176,Nissan Leaf,85.0,Station_442,New York,2024-01-08 07:00:00,2024-01-08 08:51:00,6.08863208957066,3.284946614350205,4.86831209228205,9.194135634723237,Night,Saturday,14.453311424346262,61.79033242153907,54.81602107095647,6.170556621368309,2.0,DC Fast Charger,Commuter,47.33702099719281,6.170556621368309,0.035420604799543384,0.084278465093541,0.7619429730644341,1.0,0.3400693458207893,Medium
User_177,Chevy Bolt,50.0,Station_203,New York,2024-01-08 08:00:00,2024-01-08 10:25:00,33.098691426112154,2.1821725676582537,16.68689597092782,36.52395919006641,Morning,Wednesday,79.50472573051596,53.57201503044119,174.4298990075216,-7.868909513351654,7.690884188241246,Level 1,Commuter,-25.932710700074765,7.868909513351654,0.15869817000690567,0.10749101437442735,0.33803850867686747,0.3,0.20039936555011867,Low
User_178,Tesla Model 3,95.69778086899464,Station_341,New York,2024-01-08 09:00:00,2024-01-08 11:14:00,78.83314651875263,2.921583661643124,8.424644632127169,23.304729691666346,Afternoon,Wednesday,12.48227539344258,78.60859386438283,118.69508311078516,4.7608097846417365,0.0,DC Fast Charger,Casual Driver,66.12631847094025,4.7608097846417365,0.07251608265725579,0.06501049194405369,0.8706490771721498,1.0,0.36901359194768557,Medium
User_179,Hyundai Kona,100.0,Station_149,New York,2024-01-08 10:00:00,2024-01-08 11:57:00,63.23651609867501,0.8358451423130647,5.255799991325633,39.69535324151392,Afternoon,Wednesday,31.1091900831936,50.163546266562506,132.9596225238148,30.790815038255943,2.0,Level 1,Casual Driver,19.054356183368906,30.790815038255943,0.03946242277299103,0.42078035731380975,0.5983126771477888,0.3,0.3047084905942475,Low
User_180,Tesla Model 3,50.0,Station_402,San Francisco,2024-01-08 11:00:00,2024-01-08 11:31:00,50.16138087841768,3.984418263508884,29.087280550451776,8.85476100282171,Night,Thursday,62.13327965500456,95.39612687084605,42.3760557461259,18.459977606948577,7.0,DC Fast Charger,Casual Driver,33.26284721584149,18.459977606948577,0.2880443957726443,0.25224637777404557,0.680516373563132,1.0,0.4625927265652655,Medium
User_181,Tesla Model 3,50.0,Station_183,Houston,2024-01-08 12:00:00,2024-01-08 14:13:00,21.82050636814289,0.8566172610118857,97.34225469987976,13.099598265236915,Afternoon,Sunday,78.27386156073143,76.89957102666605,240.7952117834277,10.336000341653476,5.0,Level 1,Long-Distance Traveler,-1.3742905340653806,10.336000341653476,1.0,0.14121043022886826,0.4801220635845109,0.3,0.5333875417855627,Medium
User_182,Chevy Bolt,50.0,Station_413,Los Angeles,2024-01-08 13:00:00,2024-01-08 14:53:00,61.00032235899777,3.026524839632501,5.720465260145438,20.41637758424997,Morning,Tuesday,44.94524692565111,66.19582006310851,232.32103894174472,27.54479108480832,6.0,Level 2,Casual Driver,21.2505731374574,27.54479108480832,0.04430926428672184,0.37641473027480954,0.6110189632230317,0.6,0.34063645422740185,Medium
User_183,Tesla Model 3,62.0,Station_152,Houston,2024-01-08 14:00:00,2024-01-08 15:12:00,47.3146093849059,0.9689769691243776,10.16337295016612,25.92447734982421,Afternoon,Sunday,40.48798796741036,98.82353364240996,260.6613918475854,23.72798354443762,5.0,Level 1,Casual Driver,58.335545674999594,23.72798354443762,0.09065245126163844,0.32424781399685715,0.8255753026034951,0.3,0.3391177626613296,Medium
User_184,Nissan Leaf,62.0,Station_74,San Francisco,2024-01-08 15:00:00,2024-01-08 18:03:00,33.78434419301355,1.3501018281867616,48.76808403617098,22.901237351463116,Afternoon,Wednesday,86.09789965116842,60.262717131547085,59.09157048745929,58.10524584392989,5.0,DC Fast Charger,Long-Distance Traveler,-25.835182519621334,58.10524584392989,0.4933313878485543,0.7941053442166404,0.33860276120161564,1.0,0.6286181412523092,Medium
User_185,Nissan Leaf,62.0,Station_365,New York,2024-01-08 16:00:00,2024-01-08 17:40:00,47.84104322110981,1.6133875984291093,36.24955021074656,11.345953332431115,Morning,Wednesday,61.58201871582799,55.66092887509634,258.70299390699824,31.422924496983995,6.0,DC Fast Charger,Commuter,-5.9210898407316535,31.422924496983995,0.3627527681246857,0.42941982914024757,0.4538164052980346,1.0,0.49655269864532114,Medium
User_186,BMW i3,50.0,Station_401,San Francisco,2024-01-08 17:00:00,2024-01-08 20:15:00,10.640152157210183,3.0806034583458395,19.167160983415208,6.499435839088151,Morning,Monday,66.57606983592258,69.15765779890351,81.3072735238919,20.623514072810465,6.0,Level 2,Long-Distance Traveler,2.581587962980933,20.623514072810465,0.18456937716235117,0.28181690877020693,0.5030089299156353,0.6,0.33974614062101205,Medium
User_187,Hyundai Kona,102.83943000886534,Station_274,Chicago,2024-01-08 18:00:00,2024-01-08 20:03:00,72.2378188219246,3.4982855553220924,14.435905055127744,24.32684779791282,Afternoon,Sunday,83.20627214536134,83.20544452415145,131.28616502411475,3.8602092828471406,2.0,Level 2,Casual Driver,-0.0008276212098934366,3.8602092828471406,0.13521848054046165,0.05270136960029579,0.48806827884889553,0.6,0.2507505348390294,Low
User_188,Tesla Model 3,85.0,Station_42,Chicago,2024-01-08 19:00:00,2024-01-08 20:11:00,36.15792621947456,3.1018270774146552,46.32809897435823,37.206419105466765,Evening,Monday,12.666303598100477,86.88327763624466,87.12429821035957,28.730037319439177,2.0,Level 2,Casual Driver,74.21697403814417,28.730037319439177,0.4678803337585546,0.392614300317773,0.9174578334663642,0.6,0.5550339736040988,Medium
User_189,Tesla Model 3,50.0,Station_496,Houston,2024-01-08 20:00:00,2024-01-08 22:42:00,63.62653233247981,2.0400221150977345,9.986771923019903,35.02872011996518,Afternoon,Sunday,41.006080032057206,71.25331650755305,152.25986699080715,5.098606887092302,1.0,Level 1,Commuter,30.247236475495846,5.098606887092302,0.08881035707647626,0.06962739572452623,0.6630694575437127,0.3,0.22958573520286712,Low
